# Species	Genes	Alg.-Conn.	b_theta_cds.fasta	b_theta_cds_orig.fasta
2	2	1	BT_4142	FE838_RS10215
2	2	1	BT_4143	FE838_RS10220
2	2	1	BT_4145	FE838_RS10230
2	2	1	BT_4146	FE838_RS10235
2	2	1	BT_4147	FE838_RS10240
2	2	1	BT_4149	FE838_RS10245
2	2	1	BT_4150	FE838_RS10250
2	2	1	BT_4151	FE838_RS10255
2	2	1	BT_4152	FE838_RS10260
2	2	1	BT_4153	FE838_RS10265
2	2	1	BT_4154	FE838_RS10270
2	2	1	BT_4155	FE838_RS10275
2	2	1	BT_4156	FE838_RS10280
2	2	1	BT_4157	FE838_RS10285
2	2	1	BT_4158	FE838_RS10290
2	2	1	BT_4159	FE838_RS10295
2	2	1	BT_4160	FE838_RS10300
2	2	1	BT_4161	FE838_RS10305
2	2	1	BT_4162	FE838_RS10310
2	2	1	BT_4163	FE838_RS10315
2	2	1	BT_4164	FE838_RS10320
2	2	1	BT_4165	FE838_RS10325
2	2	1	BT_4166	FE838_RS10330
2	2	1	BT_4167	FE838_RS10335
2	2	1	BT_4168	FE838_RS10340
2	2	1	BT_4169	FE838_RS10345
2	2	1	BT_4170	FE838_RS10350
2	2	1	BT_4171	FE838_RS10355
2	2	1	BT_4172	FE838_RS10360
2	2	1	BT_4173	FE838_RS10365
2	2	1	BT_4174	FE838_RS10370
2	2	1	BT_4175	FE838_RS10375
2	2	1	BT_4176	FE838_RS10380
2	2	1	BT_4177	FE838_RS10385
2	2	1	BT_4178	FE838_RS10390
2	2	1	BT_4179	FE838_RS10395
2	2	1	BT_4180	FE838_RS10400
2	2	1	BT_4181	FE838_RS10405
2	2	1	BT_4182	FE838_RS10410
2	2	1	BT_4183	FE838_RS10415
2	2	1	BT_4184	FE838_RS10420
2	2	1	BT_4185	FE838_RS10425
2	2	1	BT_4186	FE838_RS10430
2	2	1	BT_4187	FE838_RS10435
2	2	1	BT_4188	FE838_RS10440
2	2	1	BT_4189	FE838_RS10445
2	2	1	BT_4190	FE838_RS10450
2	2	1	BT_4191	FE838_RS10455
2	2	1	BT_4192	FE838_RS10460
2	2	1	BT_4193	FE838_RS10465
2	2	1	BT_4194	FE838_RS10470
2	2	1	BT_4195	FE838_RS10475
2	2	1	BT_4196	FE838_RS10480
2	2	1	BT_4198	FE838_RS10485
2	2	1	BT_4199	FE838_RS10490
2	2	1	BT_4200	FE838_RS10495
2	2	1	BT_4201	FE838_RS10500
2	2	1	BT_4202	FE838_RS10505
2	2	1	BT_4203	FE838_RS10510
2	2	1	BT_4204	FE838_RS10515
2	2	1	BT_4205	FE838_RS10520
2	2	1	BT_4206	FE838_RS10525
2	2	1	BT_4207	FE838_RS10530
2	2	1	BT_4208	FE838_RS10535
2	2	1	BT_4209	FE838_RS10540
2	2	1	BT_4210	FE838_RS10545
2	2	1	BT_4211	FE838_RS10550
2	2	1	BT_4212	FE838_RS10555
2	2	1	BT_4213	FE838_RS10560
2	2	1	BT_4214	FE838_RS10565
2	2	1	BT_4215	FE838_RS10570
2	2	1	BT_4216	FE838_RS10575
2	2	1	BT_4217	FE838_RS10580
2	2	1	BT_4218	FE838_RS10585
2	2	1	BT_4219	FE838_RS10590
2	2	1	BT_4220	FE838_RS10595
2	2	1	BT_4221	FE838_RS10600
2	2	1	BT_4222	FE838_RS10605
2	2	1	BT_4224	FE838_RS10620
2	2	1	BT_4225	FE838_RS10625
2	2	1	BT_4226	FE838_RS10630
2	2	1	BT_4227	FE838_RS10635
2	2	1	BT_4228	FE838_RS10640
2	2	1	BT_4229	FE838_RS10645
2	2	1	BT_4230	FE838_RS10650
2	2	1	BT_4231	FE838_RS10655
2	2	1	BT_4232	FE838_RS10665
2	2	1	BT_4233	FE838_RS10670
2	2	1	BT_4234	FE838_RS10675
2	2	1	BT_4235	FE838_RS10680
2	2	1	BT_4236	FE838_RS10685
2	2	1	BT_4237	FE838_RS10690
2	2	1	BT_4238	FE838_RS10695
2	2	1	BT_4239	FE838_RS10700
2	2	1	BT_4240	FE838_RS10705
2	2	1	BT_4241	FE838_RS10710
2	2	1	BT_4242	FE838_RS10715
2	2	1	BT_4243	FE838_RS10720
2	2	1	BT_4244	FE838_RS10725
2	2	1	BT_4245	FE838_RS10730
2	2	1	BT_4246	FE838_RS10735
2	2	1	BT_4247	FE838_RS10740
2	2	1	BT_4248	FE838_RS10745
2	2	1	BT_4249	FE838_RS10750
2	2	1	BT_4250	FE838_RS10755
2	2	1	BT_4251	FE838_RS10760
2	2	1	BT_4252	FE838_RS10765
2	2	1	BT_4253	FE838_RS10780
2	2	1	BT_4254	FE838_RS10785
2	2	1	BT_4255	FE838_RS10790
2	2	1	BT_4256	FE838_RS10795
2	2	1	BT_4257	FE838_RS10800
2	2	1	BT_4258	FE838_RS10805
2	2	1	BT_4259	FE838_RS10810
2	2	1	BT_4260	FE838_RS10815
2	2	1	BT_4261	FE838_RS10820
2	2	1	BT_4262	FE838_RS10825
2	2	1	BT_4263	FE838_RS10830
2	2	1	BT_4264	FE838_RS10835
2	2	1	BT_4265	FE838_RS10840
2	2	1	BT_4266	FE838_RS10845
2	2	1	BT_4267	FE838_RS10850
2	2	1	BT_4268	FE838_RS10855
2	2	1	BT_4269	FE838_RS10860
2	2	1	BT_4270	FE838_RS10865
2	2	1	BT_4271	FE838_RS10870
2	2	1	BT_4272	FE838_RS10875
2	2	1	BT_4273	FE838_RS10880
2	2	1	BT_4274	FE838_RS10890
2	2	1	BT_4275	FE838_RS10895
2	2	1	BT_4279	FE838_RS10915
2	2	1	BT_4280	FE838_RS10920
2	2	1	BT_4281	FE838_RS10925
2	2	1	BT_4282	FE838_RS10930
2	2	1	BT_4283	FE838_RS10935
2	2	1	BT_4284	FE838_RS10940
2	2	1	BT_4285	FE838_RS10945
2	2	1	BT_4286	FE838_RS10950
2	2	1	BT_4287	FE838_RS10955
2	2	1	BT_4288	FE838_RS10960
2	2	1	BT_4289	FE838_RS10965
2	2	1	BT_4292	FE838_RS10980
2	2	1	BT_4293	FE838_RS10985
2	2	1	BT_4294	FE838_RS10990
2	2	1	BT_4295	FE838_RS10995
2	2	1	BT_4296	FE838_RS11000
2	2	1	BT_4297	FE838_RS11005
2	2	1	BT_4298	FE838_RS11010
2	2	1	BT_4299	FE838_RS11015
2	2	1	BT_4300	FE838_RS11020
2	2	1	BT_4301	FE838_RS11025
2	2	1	BT_4302	FE838_RS11030
2	2	1	BT_4303	FE838_RS11035
2	2	1	BT_4304	FE838_RS11040
2	2	1	BT_4305	FE838_RS11045
2	2	1	BT_4306	FE838_RS11050
2	2	1	BT_4307	FE838_RS11055
2	2	1	BT_4308	FE838_RS11060
2	2	1	BT_4309	FE838_RS11065
2	2	1	BT_4310	FE838_RS11070
2	2	1	BT_4311	FE838_RS11075
2	2	1	BT_4312	FE838_RS11080
2	2	1	BT_4313	FE838_RS11085
2	2	1	BT_4314	FE838_RS11090
2	2	1	BT_4315	FE838_RS11095
2	2	1	BT_4316	FE838_RS11100
2	2	1	BT_4317	FE838_RS11105
2	2	1	BT_4318	FE838_RS11110
2	2	1	BT_4319	FE838_RS11115
2	2	1	BT_4320	FE838_RS11120
2	2	1	BT_4321	FE838_RS11125
2	2	1	BT_4322	FE838_RS11130
2	2	1	BT_4323	FE838_RS11135
2	2	1	BT_4324	FE838_RS11140
2	2	1	BT_4325	FE838_RS11145
2	2	1	BT_4326	FE838_RS11150
2	2	1	BT_4327	FE838_RS11155
2	2	1	BT_4328	FE838_RS11160
2	2	1	BT_4329	FE838_RS11165
2	2	1	BT_4330	FE838_RS11170
2	2	1	BT_4331	FE838_RS11175
2	2	1	BT_4332	FE838_RS11180
2	2	1	BT_4333	FE838_RS11185
2	2	1	BT_4334	FE838_RS11190
2	2	1	BT_4335	FE838_RS11195
2	2	1	BT_4336	FE838_RS11200
2	2	1	BT_4337	FE838_RS11205
2	2	1	BT_4338	FE838_RS11210
2	2	1	BT_4339	FE838_RS11215
2	2	1	BT_4340	FE838_RS11220
2	2	1	BT_4341	FE838_RS11225
2	2	1	BT_4342	FE838_RS11230
2	2	1	BT_4344	FE838_RS11235
2	2	1	BT_4345	FE838_RS11240
2	2	1	BT_4346	FE838_RS11245
2	2	1	BT_4347	FE838_RS11250
2	2	1	BT_4348	FE838_RS11255
2	2	1	BT_4349	FE838_RS11260
2	2	1	BT_4350	FE838_RS11265
2	2	1	BT_4351	FE838_RS11270
2	2	1	BT_4352	FE838_RS11275
2	2	1	BT_4353	FE838_RS11280
2	2	1	BT_4354	FE838_RS11285
2	2	1	BT_4355	FE838_RS11290
2	2	1	BT_4356	FE838_RS11295
2	2	1	BT_4357	FE838_RS11300
2	2	1	BT_4358	FE838_RS11305
2	2	1	BT_4359	FE838_RS11310
2	2	1	BT_4360	FE838_RS11315
2	2	1	BT_4361	FE838_RS11320
2	2	1	BT_4362	FE838_RS11325
2	2	1	BT_4363	FE838_RS11330
2	2	1	BT_4364	FE838_RS11335
2	2	1	BT_4366	FE838_RS11340
2	2	1	BT_4367	FE838_RS11345
2	2	1	BT_4368	FE838_RS11350
2	2	1	BT_4369	FE838_RS11355
2	2	1	BT_4370	FE838_RS11360
2	2	1	BT_4371	FE838_RS11365
2	2	1	BT_4372	FE838_RS11370
2	2	1	BT_4373	FE838_RS11375
2	2	1	BT_4374	FE838_RS11380
2	2	1	BT_4375	FE838_RS11385
2	2	1	BT_4376	FE838_RS11390
2	2	1	BT_4377	FE838_RS11395
2	2	1	BT_4378	FE838_RS11400
2	2	1	BT_4379	FE838_RS11405
2	2	1	BT_4380	FE838_RS11410
2	2	1	BT_4381	FE838_RS11415
2	2	1	BT_4382	FE838_RS11420
2	2	1	BT_4383	FE838_RS11425
2	2	1	BT_4384	FE838_RS11430
2	2	1	BT_4385	FE838_RS11435
2	2	1	BT_4386	FE838_RS11440
2	2	1	BT_4387	FE838_RS11445
2	2	1	BT_4388	FE838_RS11450
2	2	1	BT_4389	FE838_RS11455
2	2	1	BT_4390	FE838_RS11460
2	2	1	BT_4391	FE838_RS11465
2	2	1	BT_4394	FE838_RS11475
2	2	1	BT_4395	FE838_RS11480
2	2	1	BT_4396	FE838_RS11485
2	2	1	BT_4397	FE838_RS11490
2	2	1	BT_4398	FE838_RS11495
2	2	1	BT_4399	FE838_RS11500
2	2	1	BT_4400	FE838_RS11505
2	2	1	BT_4402	FE838_RS11515
2	2	1	BT_4403	FE838_RS11520
2	2	1	BT_4404	FE838_RS11525
2	2	1	BT_4405	FE838_RS11530
2	2	1	BT_4406	FE838_RS11535
2	2	1	BT_4407	FE838_RS11540
2	2	1	BT_4408	FE838_RS11545
2	2	1	BT_4409	FE838_RS11550
2	2	1	BT_4410	FE838_RS11555
2	2	1	BT_4411	FE838_RS11560
2	2	1	BT_4412	FE838_RS11570
2	2	1	BT_4413	FE838_RS11575
2	2	1	BT_4414	FE838_RS11580
2	2	1	BT_4415	FE838_RS11585
2	2	1	BT_4416	FE838_RS11590
2	2	1	BT_4417	FE838_RS11595
2	2	1	BT_4418	FE838_RS11600
2	2	1	BT_4419	FE838_RS11605
2	2	1	BT_4420	FE838_RS11610
2	2	1	BT_4421	FE838_RS11615
2	2	1	BT_4422	FE838_RS11620
2	2	1	BT_4423	FE838_RS11625
2	2	1	BT_4424	FE838_RS11630
2	2	1	BT_4425	FE838_RS11635
2	2	1	BT_4426	FE838_RS11640
2	2	1	BT_4427	FE838_RS11645
2	2	1	BT_4428	FE838_RS11650
2	2	1	BT_4429	FE838_RS11655
2	2	1	BT_4430	FE838_RS11660
2	2	1	BT_4431	FE838_RS11665
2	2	1	BT_4432	FE838_RS11670
2	2	1	BT_4433	FE838_RS11675
2	2	1	BT_4434	FE838_RS11680
2	2	1	BT_4435	FE838_RS11685
2	2	1	BT_4436	FE838_RS11690
2	2	1	BT_4437	FE838_RS11695
2	2	1	BT_4438	FE838_RS11700
2	2	1	BT_4439	FE838_RS11705
2	2	1	BT_4440	FE838_RS11710
2	2	1	BT_4441	FE838_RS11715
2	2	1	BT_4442	FE838_RS11725
2	2	1	BT_4443	FE838_RS11730
2	2	1	BT_4445	FE838_RS11735
2	2	1	BT_4446	FE838_RS11740
2	2	1	BT_4448	FE838_RS11750
2	2	1	BT_4449	FE838_RS11755
2	2	1	BT_4450	FE838_RS11760
2	2	1	BT_4451	FE838_RS11765
2	2	1	BT_4452	FE838_RS11770
2	2	1	BT_4453	FE838_RS11775
2	2	1	BT_4454	FE838_RS11780
2	2	1	BT_4455	FE838_RS11785
2	2	1	BT_4456	FE838_RS11790
2	2	1	BT_4457	FE838_RS11795
2	2	1	BT_4458	FE838_RS11800
2	2	1	BT_4459	FE838_RS11805
2	2	1	BT_4460	FE838_RS11810
2	2	1	BT_4461	FE838_RS11815
2	2	1	BT_4462	FE838_RS11820
2	2	1	BT_4463	FE838_RS11825
2	2	1	BT_4464	FE838_RS11830
2	2	1	BT_4465	FE838_RS11835
2	2	1	BT_4467	FE838_RS11840
2	2	1	BT_4468	FE838_RS11850
2	2	1	BT_4469	FE838_RS11855
2	2	1	BT_4470	FE838_RS11860
2	2	1	BT_4471	FE838_RS11865
2	2	1	BT_4472	FE838_RS11870
2	2	1	BT_4473	FE838_RS11875
2	2	1	BT_4474	FE838_RS11880
2	2	1	BT_4475	FE838_RS11885
2	2	1	BT_4476	FE838_RS11890
2	2	1	BT_4477	FE838_RS11895
2	2	1	BT_4479	FE838_RS11905
2	2	1	BT_4480	FE838_RS11910
2	2	1	BT_4481	FE838_RS11915
2	2	1	BT_4482	FE838_RS11920
2	2	1	BT_4483	FE838_RS11925
2	2	1	BT_4484	FE838_RS11930
2	2	1	BT_4485	FE838_RS11935
2	2	1	BT_4486	FE838_RS11940
2	2	1	BT_4487	FE838_RS11945
2	2	1	BT_4488	FE838_RS11950
2	2	1	BT_4489	FE838_RS11955
2	2	1	BT_4490	FE838_RS11960
2	2	1	BT_4491	FE838_RS11965
2	2	1	BT_4492	FE838_RS11970
2	2	1	BT_4493	FE838_RS11975
2	2	1	BT_4494	FE838_RS11980
2	2	1	BT_4495	FE838_RS11985
2	2	1	BT_4496	FE838_RS11990
2	2	1	BT_4497	FE838_RS11995
2	2	1	BT_4498	FE838_RS12000
2	2	1	BT_4499	FE838_RS12005
2	2	1	BT_4500	FE838_RS12010
2	2	1	BT_4501	FE838_RS12015
2	2	1	BT_4502	FE838_RS12020
2	2	1	BT_4503	FE838_RS12025
2	2	1	BT_4504	FE838_RS12030
2	2	1	BT_4505	FE838_RS12035
2	2	1	BT_4506	FE838_RS12040
2	2	1	BT_4507	FE838_RS12045
2	2	1	BT_4508	FE838_RS12050
2	2	1	BT_4509	FE838_RS12055
2	2	1	BT_4510	FE838_RS12060
2	2	1	BT_4511	FE838_RS12065
2	2	1	BT_4512	FE838_RS12070
2	2	1	BT_4513	FE838_RS12075
2	2	1	BT_4514	FE838_RS12080
2	2	1	BT_4516	FE838_RS12090
2	2	1	BT_4517	FE838_RS12095
2	2	1	BT_4518	FE838_RS12100
2	2	1	BT_4519	FE838_RS12105
2	2	1	BT_4520	FE838_RS12110
2	2	1	BT_4521	FE838_RS12115
2	2	1	BT_4522	FE838_RS12120
2	2	1	BT_4523	FE838_RS12125
2	2	1	BT_4524	FE838_RS12130
2	2	1	BT_4526	FE838_RS12135
2	2	1	BT_4527	FE838_RS12140
2	2	1	BT_4528	FE838_RS12145
2	2	1	BT_4529	FE838_RS12150
2	2	1	BT_4530	FE838_RS12155
2	2	1	BT_4531	FE838_RS12160
2	2	1	BT_4532	FE838_RS12165
2	2	1	BT_4533	FE838_RS12170
2	2	1	BT_4534	FE838_RS12175
2	2	1	BT_4535	FE838_RS12180
2	2	1	BT_4536	FE838_RS12185
2	2	1	BT_4537	FE838_RS12190
2	2	1	BT_4538	FE838_RS12195
2	2	1	BT_4539	FE838_RS12200
2	2	1	BT_4540	FE838_RS12220
2	2	1	BT_4544	FE838_RS12225
2	2	1	BT_4546	FE838_RS12230
2	2	1	BT_4547	FE838_RS12235
2	2	1	BT_4548	FE838_RS12240
2	2	1	BT_4549	FE838_RS12245
2	2	1	BT_4550	FE838_RS12250
2	2	1	BT_4551	FE838_RS12255
2	2	1	BT_4552	FE838_RS12260
2	2	1	BT_4553	FE838_RS12265
2	2	1	BT_4554	FE838_RS12270
2	2	1	BT_4555	FE838_RS12275
2	2	1	BT_4556	FE838_RS12280
2	2	1	BT_4557	FE838_RS12285
2	2	1	BT_4558	FE838_RS12290
2	2	1	BT_4559	FE838_RS12295
2	2	1	BT_4560	FE838_RS12300
2	2	1	BT_4561	FE838_RS12305
2	2	1	BT_4562	FE838_RS12310
2	2	1	BT_4563	FE838_RS12315
2	2	1	BT_4564	FE838_RS12320
2	2	1	BT_4565	FE838_RS12325
2	2	1	BT_4566	FE838_RS12335
2	2	1	BT_4567	FE838_RS12340
2	2	1	BT_4568	FE838_RS12345
2	2	1	BT_4569	FE838_RS12350
2	2	1	BT_4570	FE838_RS12355
2	2	1	BT_4571	FE838_RS12360
2	2	1	BT_4572	FE838_RS12365
2	2	1	BT_4573	FE838_RS12370
2	2	1	BT_4574	FE838_RS12375
2	2	1	BT_4575	FE838_RS12380
2	2	1	BT_4576	FE838_RS12385
2	2	1	BT_4581	FE838_RS12405
2	2	1	BT_4582	FE838_RS12410
2	2	1	BT_4583	FE838_RS12415
2	2	1	BT_4584	FE838_RS12420
2	2	1	BT_4585	FE838_RS12425
2	2	1	BT_4586	FE838_RS12430
2	2	1	BT_4587	FE838_RS12435
2	2	1	BT_4588	FE838_RS12440
2	2	1	BT_4589	FE838_RS12445
2	2	1	BT_4590	FE838_RS12450
2	2	1	BT_4591	FE838_RS12455
2	2	1	BT_4592	FE838_RS12460
2	2	1	BT_4593	FE838_RS12465
2	2	1	BT_4594	FE838_RS12470
2	2	1	BT_4595	FE838_RS12475
2	2	1	BT_4596	FE838_RS12480
2	2	1	BT_4597	FE838_RS12485
2	2	1	BT_4598	FE838_RS12490
2	2	1	BT_4599	FE838_RS12495
2	2	1	BT_4600	FE838_RS12500
2	2	1	BT_4601	FE838_RS12505
2	2	1	BT_4602	FE838_RS12510
2	2	1	BT_4603	FE838_RS12515
2	2	1	BT_4604	FE838_RS12520
2	2	1	BT_4605	FE838_RS12525
2	2	1	BT_4606	FE838_RS12530
2	2	1	BT_4607	FE838_RS12535
2	2	1	BT_4608	FE838_RS12540
2	2	1	BT_4609	FE838_RS12545
2	2	1	BT_4610	FE838_RS12550
2	2	1	BT_4611	FE838_RS12555
2	2	1	BT_4612	FE838_RS12560
2	2	1	BT_4613	FE838_RS12565
2	2	1	BT_4614	FE838_RS12570
2	2	1	BT_4615	FE838_RS12575
2	2	1	BT_4616	FE838_RS12580
2	2	1	BT_4617	FE838_RS12585
2	2	1	BT_4618	FE838_RS12590
2	2	1	BT_4619	FE838_RS12595
2	2	1	BT_4620	FE838_RS12600
2	2	1	BT_4621	FE838_RS12605
2	2	1	BT_4622	FE838_RS12610
2	2	1	BT_4623	FE838_RS12615
2	2	1	BT_4624	FE838_RS12620
2	2	1	BT_4626	FE838_RS12625
2	2	1	BT_4627	FE838_RS12635
2	2	1	BT_4628	FE838_RS12640
2	2	1	BT_4629	FE838_RS12645
2	2	1	BT_4630	FE838_RS12650
2	2	1	BT_4631	FE838_RS12655
2	2	1	BT_4632	FE838_RS12660
2	2	1	BT_4633	FE838_RS12665
2	2	1	BT_4634	FE838_RS12670
2	2	1	BT_4635	FE838_RS12675
2	2	1	BT_4636	FE838_RS12680
2	2	1	BT_4637	FE838_RS12685
2	2	1	BT_4638	FE838_RS12690
2	2	1	BT_4639	FE838_RS12695
2	2	1	BT_4641	FE838_RS12700
2	2	1	BT_4642	FE838_RS12705
2	2	1	BT_4643	FE838_RS12710
2	2	1	BT_4644	FE838_RS12715
2	2	1	BT_4645	FE838_RS12720
2	2	1	BT_4646	FE838_RS12725
2	2	1	BT_4647	FE838_RS12730
2	2	1	BT_4648	FE838_RS12735
2	2	1	BT_4649	FE838_RS12740
2	2	1	BT_4650	FE838_RS12745
2	2	1	BT_4651	FE838_RS12750
2	2	1	BT_4652	FE838_RS12755
2	2	1	BT_4653	FE838_RS12760
2	2	1	BT_4654	FE838_RS12765
2	2	1	BT_4655	FE838_RS12770
2	2	1	BT_4656	FE838_RS12775
2	2	1	BT_4657	FE838_RS12780
2	2	1	BT_4658	FE838_RS12785
2	2	1	BT_4659	FE838_RS12790
2	2	1	BT_4660	FE838_RS12795
2	2	1	BT_4661	FE838_RS12800
2	2	1	BT_4662	FE838_RS12805
2	2	1	BT_4663	FE838_RS12810
2	2	1	BT_4664	FE838_RS12815
2	2	1	BT_4665	FE838_RS12820
2	2	1	BT_4666	FE838_RS12825
2	2	1	BT_4667	FE838_RS12830
2	2	1	BT_4668	FE838_RS12835
2	2	1	BT_4669	FE838_RS12840
2	2	1	BT_4670	FE838_RS12845
2	2	1	BT_4671	FE838_RS12850
2	2	1	BT_4672	FE838_RS12855
2	2	1	BT_4673	FE838_RS12860
2	2	1	BT_4674	FE838_RS12865
2	2	1	BT_4675	FE838_RS12870
2	2	1	BT_4676	FE838_RS12875
2	2	1	BT_4677	FE838_RS12880
2	2	1	BT_4678	FE838_RS12885
2	2	1	BT_4679	FE838_RS12890
2	2	1	BT_4680	FE838_RS12895
2	2	1	BT_4681	FE838_RS12905
2	2	1	BT_4682	FE838_RS12910
2	2	1	BT_4683	FE838_RS12915
2	2	1	BT_4684	FE838_RS12920
2	2	1	BT_4685	FE838_RS12925
2	2	1	BT_4686	FE838_RS24450
2	2	1	BT_4688	FE838_RS12930
2	2	1	BT_4689	FE838_RS12935
2	2	1	BT_4690	FE838_RS12940
2	2	1	BT_4691	FE838_RS12945
2	2	1	BT_4692	FE838_RS12950
2	2	1	BT_4693	FE838_RS12955
2	2	1	BT_4694	FE838_RS12960
2	2	1	BT_4695	FE838_RS12965
2	2	1	BT_4696	FE838_RS12970
2	2	1	BT_4697	FE838_RS12975
2	2	1	BT_4698	FE838_RS12980
2	2	1	BT_4699	FE838_RS12985
2	2	1	BT_4700	FE838_RS12990
2	2	1	BT_4701	FE838_RS12995
2	2	1	BT_4702	FE838_RS13000
2	2	1	BT_4703	FE838_RS13005
2	2	1	BT_4704	FE838_RS13010
2	2	1	BT_4705	FE838_RS13015
2	2	1	BT_4706	FE838_RS13020
2	2	1	BT_4707	FE838_RS13025
2	2	1	BT_4708	FE838_RS13030
2	2	1	BT_4709	FE838_RS13035
2	2	1	BT_4710	FE838_RS13040
2	2	1	BT_4711	FE838_RS13045
2	2	1	BT_4712	FE838_RS13050
2	2	1	BT_4713	FE838_RS13055
2	2	1	BT_4714	FE838_RS13060
2	2	1	BT_4715	FE838_RS13065
2	2	1	BT_4716	FE838_RS13070
2	2	1	BT_4717	FE838_RS13075
2	2	1	BT_4718	FE838_RS13080
2	2	1	BT_4719	FE838_RS13085
2	2	1	BT_4720	FE838_RS13090
2	2	1	BT_4721	FE838_RS13095
2	2	1	BT_4722	FE838_RS13100
2	2	1	BT_4723	FE838_RS13105
2	2	1	BT_4724	FE838_RS13110
2	2	1	BT_4725	FE838_RS13115
2	2	1	BT_4726	FE838_RS13120
2	2	1	BT_4727	FE838_RS13125
2	2	1	BT_4728	FE838_RS13130
2	2	1	BT_4729	FE838_RS24625
2	2	1	BT_4730	FE838_RS13135
2	2	1	BT_4731	FE838_RS24460
2	2	1	BT_4732	FE838_RS13145
2	2	1	BT_4733	FE838_RS13150
2	2	1	BT_4734	FE838_RS13155
2	2	1	BT_4735	FE838_RS13165
2	2	1	BT_4736	FE838_RS13175
2	2	1	BT_4737	FE838_RS13180
2	2	1	BT_4738	FE838_RS13185
2	2	1	BT_4739	FE838_RS13195
2	2	1	BT_4741	FE838_RS13205
2	2	1	BT_4743	FE838_RS13215
2	2	1	BT_4744	FE838_RS13220
2	2	1	BT_4745	FE838_RS13225
2	2	1	BT_4746	FE838_RS13230
2	2	1	BT_4747	FE838_RS13235
2	2	1	BT_4748	FE838_RS13240
2	2	1	BT_4749	FE838_RS13245
2	2	1	BT_4750	FE838_RS13250
2	2	1	BT_4751	FE838_RS13255
2	2	1	BT_4752	FE838_RS13260
2	2	1	BT_4753	FE838_RS13265
2	2	1	BT_4754	FE838_RS13270
2	2	1	BT_4755	FE838_RS13275
2	2	1	BT_4756	FE838_RS13280
2	2	1	BT_4757	FE838_RS13285
2	2	1	BT_4758	FE838_RS13290
2	2	1	BT_4759	FE838_RS13295
2	2	1	BT_4760	FE838_RS24290
2	2	1	BT_4761	FE838_RS13310
2	2	1	BT_4762	FE838_RS13315
2	2	1	BT_4763	FE838_RS13320
2	2	1	BT_4764	FE838_RS13325
2	2	1	BT_4765	FE838_RS13330
2	2	1	BT_4766	FE838_RS13335
2	2	1	BT_4767	FE838_RS13340
2	2	1	BT_4768	FE838_RS13345
2	2	1	BT_4770	FE838_RS13355
2	2	1	BT_4771	FE838_RS13360
2	2	1	BT_4773	FE838_RS13370
2	2	1	BT_4774	FE838_RS13375
2	2	1	BT_4776	FE838_RS13380
2	2	1	BT_4777	FE838_RS13385
2	2	1	BT_4778	FE838_RS13390
2	2	1	BT_4779	FE838_RS13395
2	2	1	BT_4780	FE838_RS13400
